,Id,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality,screen_name
1151,Haydenfreedom,1,0,1,1108,0,1108,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1383,0,0.005761,CarmenLegarda
1152,ldn_velo,1,0,1,1199,0,1199,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1382,0,0.005761,southoxongreens
1153,HelenRushby1,5,0,5,14754,0,14754,0,0,0,0,75,6.70E-05,0.000322,0,0,1381,0,0.028805,Jesse_Norman
1154,PetPalcouk,2,0,2,2492,0,2492,0,0,0,0,22,5.30E-05,0.00013,0,0,1380,0,0.028689,barber_sophie
1155,JBChaleboy,1,0,1,1371,0,1371,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1379,0,0.005761,GuyOpperman
1156,HenstridgeSJ,2,0,2,1525,0,1525,0,0,0,0,75,5.40E-05,0.000229,0,0,1378,0,0.011522,RuthGeorge6
1157,philipfh,2,0,2,2058,0,2058,0,0,0,0,22,5.00E-05,9.10E-05,0,0,1377,0,0.021667,SidCordle
1158,thedoctorkhan,1,0,1,2839,0,2839,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1376,0,0.005761,CampaignTim
1159,kathryn_gale,1,0,1,752,0,752,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1375,0,0.005761,petercatonbooks
1160,CumbriaLibDems,3,0,3,5711,0,5711,0,0,0,0,22,5.20E-05,0.000264,0,0,1374,0,0.017283,CllrRockyGill
1161,Jerryfurmanto,4,0,4,5456,0,5456,0,0,0,0,6,5.80E-05,0.000307,0,0,1373,0,0.028117,greensamhall
1162,xtaldave,1,0,1,2524,0,2524,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1372,0,0.005761,QcattQ
1163,rachelkscott7,2,0,2,54,0,54,0,0,0,0,22,5.00E-05,0.000177,0,0,1371,0,0.011522,carriehyndsLD
1164,stu16486,1,0,1,462,0,462,0,0,0,0,22,4.80E-05,6.20E-05,0,0,1370,0,0.005761,peterkyle
1165,brightsider123,4,0,4,19102,0,19102,0,0,0,0,22,5.20E-05,0.000356,0,0,91,0,0.030344,rodcantrill
1166,rheawolfson,0,41,41,0,66790,66790,2,0.872727,0.927083,0,69,4.60E-05,0,0.007111,0,1444,0,0,huntsgreentom
1167,DouganAnthony,1,0,1,2152,0,2152,0,0,0,0,69,4.70E-05,0.00051,0,0,1443,0,0.005761,LibDemKeith
1168,DanielTheuma86,1,0,1,331,0,331,0,0,0,0,69,4.70E-05,0.00051,0,0,1442,0,0.005761,_JamesTClark
1169,AndyD_Newman,1,7,8,1830,8754,10584,1,1,1,7,5,4.70E-05,0.00051,0.000437,0,1441,0,0.005761,AlainDesmier
1170,Juttle100,1,0,1,203,0,203,0,0,0,0,69,4.70E-05,0.00051,0,0,1434,0,0.005761,UkipPete
1171,grahamcoupe,1,0,1,238,0,238,0,0,0,0,69,4.70E-05,0.00051,0,0,1433,0,0.005761,mkidnerLD
1172,lisaevans1973,1,0,1,319,0,319,0,0,0,0,69,4.70E-05,0.00051,0,0,1432,0,0.005761,Laura4KandL
1173,Kestrel7141,1,0,1,1786,0,1786,0,0,0,0,69,4.70E-05,0.00051,0,0,1431,0,0.005761,MartinJDeane
1174,bahar_choudhary,1,0,1,8106,0,8106,0,0,0,0,69,4.70E-05,0.00051,0,0,1430,0,0.005761,cllrmikeross
1175,drewittclarke,1,0,1,230,0,230,0,0,0,0,69,4.70E-05,0.00051,0,0,1429,0,0.005761,AaronMcIntyre_
1176,maditalks,1,0,1,1173,0,1173,0,0,0,0,69,4.70E-05,0.00051,0,0,1428,0,0.005761,JonnyOrr
1177,TommyKane3,1,0,1,908,0,908,0,0,0,0,69,4.70E-05,0.00051,0,0,1427,0,0.005761,edleeds
1178,JacksonDen2000,1,0,1,328,0,328,0,0,0,0,69,4.70E-05,0.00051,0,0,1426,0,0.005761,palfreman
1179,coopersf12345,1,0,1,2134,0,2134,0,0,0,0,69,4.70E-05,0.00051,0,0,1425,0,0.005761,RichardBurgon
1180,tremgirth,1,0,1,209,0,209,0,0,0,0,69,4.70E-05,0.00051,0,0,1424,0,0.005761,EbikeJaimes
1181,tagg773,1,0,1,796,0,796,0,0,0,0,69,4.70E-05,0.00051,0,0,1423,0,0.005761,edsanderson
1182,PeacePleb,1,0,1,4974,0,4974,0,0,0,0,69,4.70E-05,0.00051,0,0,1422,0,0.005761,mariacaulfield
1183,PUNC14SRW101,3,0,3,1872,0,1872,0,0,0,0,111,5.00E-05,0.001414,0,0,1421,0,0.017283,Maureen_cpa
1184,CiarGifford,1,0,1,42,0,42,0,0,0,0,69,4.70E-05,0.00051,0,0,1420,0,0.005761,Laura__Farris
1185,claireh55,1,0,1,136,0,136,0,0,0,0,69,4.70E-05,0.00051,0,0,1419,0,0.005761,Laura4Walton
1186,mcgingly,1,0,1,237,0,237,0,0,0,0,69,4.70E-05,0.00051,0,0,1418,0,0.005761,timson_dj
1187,SingontheBing,1,0,1,74,0,74,0,0,0,0,69,4.70E-05,0.00051,0,0,1417,0,0.005761,GreenPartyLboro
1188,CathyPeattie1,4,0,4,1905,0,1905,0,0,0,0,69,5.20E-05,0.000732,0,0,1416,0,0.023044,abidaliluton
1189,MoeyG51,6,0,6,6760,0,6760,0,0,0,0,68,5.80E-05,0.001879,0,0,1415,0,0.041866,richarddflowers
1190,AlcuinsLibrary,1,0,1,1500,0,1500,0,0,0,0,69,4.70E-05,0.00051,0,0,1414,0,0.005761,LordBuckethead
1191,BFSCR,1,0,1,3142,0,3142,0,0,0,0,69,4.70E-05,0.00051,0,0,1413,0,0.005761,GrantSmithForMP
1192,jackiebmsp,2,0,2,17396,0,17396,0,0,0,0,69,5.00E-05,0.000845,0,0,1412,0,0.011522,allen_m_simpson
1193,CNorthLabour,1,0,1,393,0,393,0,0,0,0,69,4.70E-05,0.00051,0,0,1411,0,0.005761,JWhittingdale
1194,BaynesMelanie,1,0,1,480,0,480,0,0,0,0,69,4.70E-05,0.00051,0,0,1410,0,0.005761,KalvinChapman
1195,MissMinniesMum,1,0,1,154,0,154,0,0,0,0,69,4.70E-05,0.00051,0,0,1409,0,0.005761,XXingang
1196,chris_roarty,5,0,5,3978,0,3978,0,0,0,0,69,5.80E-05,0.000956,0,0,1408,0,0.028805,jackiepearcey
1197,suehepworth,1,0,1,564,0,564,0,0,0,0,69,4.70E-05,0.00051,0,0,1407,0,0.005761,sarah_heald
1198,Greenchutes,1,0,1,212,0,212,0,0,0,0,69,4.70E-05,0.00051,0,0,1406,0,0.005761,Annkell
1199,Cybrarian64,20,0,20,303944,0,303944,0,0,0,0,69,0.000114,0.003008,0,0,1405,0,0.132666,Meades4MidBeds
1200,Dazza70Smith,1,0,1,4208,0,4208,0,0,0,0,69,4.70E-05,0.00051,0,0,1404,0,0.005761,stevebrew4mp
1201,YoungLabWomen,1,0,1,2720,0,2720,0,0,0,0,69,4.70E-05,0.00051,0,0,1403,0,0.005761,FrancieMolloy
1202,kippertshirt,3,0,3,14221,0,14221,0,0,0,0,69,5.10E-05,0.000683,0,0,1402,0,0.020933,Siobhain_MP
1203,Werereader,1,0,1,195,0,195,0,0,0,0,69,4.70E-05,0.00051,0,0,1401,0,0.005761,GlynDavies
1204,ONeilDMC,1,0,1,546,0,546,0,0,0,0,69,4.70E-05,0.00051,0,0,1400,0,0.005761,davidmorrisml
1205,JemimaHoadley,2,0,2,1113,0,1113,0,0,0,0,62,4.80E-05,0.001462,0,0,1399,0,0.011522,Matt_Severn
1206,mpntod,0,4,4,0,2847,2847,1,1,1,0,1,4.60E-05,0,2.00E-06,0,1449,0,0,MorleyNeil
1207,d_lewis,2,0,2,74,0,74,0,0,0,0,1,5.70E-05,2.60E-05,0,0,1448,0,0.011522,harrylib100
1208,SuePurrDawg,1,0,1,29,0,29,0,0,0,0,1,5.60E-05,0,0,0,1447,0,0.005761,LabourNFW
1209,binky008,1,0,1,2594,0,2594,0,0,0,0,1,5.60E-05,0,0,0,1446,0,0.005761,PPUKDes
1210,MeonValleyLD,1,0,1,187,0,187,0,0,0,0,1,5.60E-05,0,0,0,1445,0,0.005761,skitchen82
1211,AledMorganH,0,19,19,0,42710,42710,2,0.851852,0.913043,0,60,4.60E-05,0,0.000109,0,1473,0.002924,0,natasghar
1212,Traedmawr,1,0,1,1919,0,1919,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1472,0,0.005761,LewisThomp_93
1213,AntiAusterityUK,11,0,11,168581,0,168581,0,0,0,0,60,7.00E-05,0.000425,0,0,1471,0,0.073517,NickHarveyND
1214,Ant1988,12,0,12,94876,0,94876,0,0,0,0,60,8.70E-05,0.000341,0,0,1457,0.007576,0.077855,TishGlossop
1215,HywelLlyr,1,0,1,448,0,448,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1470,0,0.005761,AlistairBurtUK
1216,DerisWilliams,1,0,1,370,0,370,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1469,0,0.005761,MandaRigbyNES
1217,GwynforO,1,0,1,962,0,962,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1468,0,0.005761,ellie_chowns
1218,RobertsEirug,3,0,3,2757,0,2757,0,0,0,0,60,5.50E-05,4.50E-05,0,0,1467,0,0.017283,FoxOutDonDavies
1219,MabionGlyndwr,1,0,1,1726,0,1726,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1466,0,0.005761,NSomersetLDs
1220,elwyn04,1,0,1,288,0,288,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1465,0,0.005761,cllrbridget
1221,tlwsbeth,1,0,1,592,0,592,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1464,0,0.005761,LauraPidcockMP
1222,CyngJeffSmith,1,0,1,104,0,104,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1463,0,0.005761,LisaTw
1223,PlaidMaldwyn,1,0,1,347,0,347,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1462,0,0.005761,northantsgreens
1224,elliwiw,1,0,1,2297,0,2297,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1461,0,0.005761,kevinmckeever
1225,SusanRees7,1,0,1,44,0,44,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1460,0,0.005761,buspasselvis
1226,penselwyn,1,0,1,604,0,604,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1459,0,0.005761,ChrisLeslieMP
1227,kathen16,1,5,6,258,19086,19344,1,1,1,4,60,4.80E-05,8.00E-06,0.000656,0,1458,0.033333,0.005761,HollasDavid
1228,aledwg,1,0,1,1013,0,1013,0,0,0,0,60,4.80E-05,8.00E-06,0,0,1452,0,0.005761,JaneMHunt
1229,cymrbach,4,0,4,11607,0,11607,0,0,0,0,60,6.70E-05,2.70E-05,0,0,1451,0,0.026694,DrRich4Nuneaton
1230,Penbedw,6,0,6,12306,0,12306,0,0,0,0,60,7.60E-05,0.000575,0,0,1450,0,0.038216,LukeGrahamMP
1231,sarahjolney1,0,30,30,0,87949,87949,1,1,1,0,85,4.60E-05,0,0.001353,0,1501,0,0,djmmoran
1232,drbexl,1,0,1,11751,0,11751,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1500,0,0.005761,IanBondLaw
1233,RsStubble,9,0,9,13373,0,13373,0,0,0,0,43,6.30E-05,0.000676,0,0,1499,0,0.0555,MarieTidball
1234,shirleymcbrinn,3,0,3,12297,0,12297,0,0,0,0,85,5.10E-05,0.000314,0,0,1498,0,0.017283,Alison_S_Taylor
1235,lunaperla,4,0,4,26668,0,26668,0,0,0,0,72,5.30E-05,0.001065,0,0,1497,0,0.023044,OwenSmith_MP
1236,RWinRichmond,1,0,1,326,0,326,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1496,0,0.005761,d_barker
1237,ColinLusk,1,0,1,2816,0,2816,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1495,0,0.005761,neerajpatil
1238,Essexsteve78,4,0,4,9960,0,9960,0,0,0,0,75,5.30E-05,0.006412,0,0,1494,0,0.029854,livbailey
1239,AngharadLinnard,1,0,1,6,0,6,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1493,0,0.005761,merioconnell
1240,PatrickAndrews,4,0,4,11367,0,11367,0,0,0,0,8,5.30E-05,0.001203,0,0,1492,0,0.023044,david4rv
1241,trevdick,14,0,14,199032,0,199032,0,0,0,0,85,8.10E-05,0.001276,0,0,1491,0,0.087955,andykelly
1242,DrCJohn,1,0,1,4338,0,4338,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1490,0,0.005761,FionaDentLabour
1243,GlorianaTheBoat,1,0,1,326,0,326,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1489,0,0.005761,RutlandMeltonGP
1244,libdemfightbac,3,0,3,33036,0,33036,0,0,0,0,85,5.30E-05,0.000244,0,0,1488,0,0.022356,UKIPScarWhitby
1245,bozwaldcoblepot,11,0,11,14087,0,14087,0,0,0,0,85,9.20E-05,0.00085,0,0,1487,0,0.068166,Fight4Whitby
1246,MrAitchBee,1,0,1,336,0,336,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1486,0,0.005761,spsallidas
1247,kapowaz,1,0,1,1014,0,1014,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1485,0,0.005761,CllrDanLewis
1248,keighleylibdems,2,0,2,501,0,501,0,0,0,0,85,5.40E-05,0.000106,0,0,1484,0,0.011522,DavidBowgett
1249,nunnthelass,1,0,1,10,0,10,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1483,0,0.005761,IGWalker
1250,MrWade3,2,0,2,432,0,432,0,0,0,0,75,4.90E-05,0.000186,0,0,1482,0,0.011522,JoeOttenX
1251,penelopedarby,5,0,5,3377,0,3377,0,0,0,0,85,5.70E-05,0.000573,0,0,1481,0,0.037528,JulianSmithUK
1252,LauraLomer,1,0,1,1620,0,1620,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1480,0,0.005761,julianknight15
1253,dan_sadie,3,0,3,9954,0,9954,0,0,0,0,75,5.10E-05,0.000199,0,0,1479,0,0.017283,richardhadwin
1254,kerryritz,1,0,1,2280,0,2280,0,0,0,0,85,4.80E-05,9.70E-05,0,0,1478,0,0.005761,Neilkelly13
1255,victorsmart1,3,0,3,2893,0,2893,0,0,0,0,75,5.50E-05,0.000144,0,0,1477,0.166667,0.027428,susanvandeven
1256,Helenqu,7,0,7,5880,0,5880,0,0,0,0,75,0.000107,0.000514,0,0,1476,0,0.043978,McKeeUUP
1257,BigBrad1963,3,0,3,3646,0,3646,0,0,0,0,85,5.40E-05,0.000254,0,0,1475,0,0.031402,Shabbir4Labour
1258,tonypickett,22,0,22,70754,0,70754,0,0,0,0,43,0.000118,0.001282,0,0,1474,0.008658,0.175134,bigeyedear
1259,RykDownes,0,6,6,0,4775,4775,1,1,1,0,56,4.60E-05,0,9.40E-05,0,1508,0,0,CLanGreens
1260,Mike_Fife,1,0,1,1269,0,1269,0,0,0,0,56,5.30E-05,7.00E-06,0,0,1507,0,0.005761,johnw129
1261,adelwire,2,0,2,1191,0,1191,0,0,0,0,56,5.40E-05,0.001272,0,0,1506,0,0.011522,SouthStaffsCLP
1262,KimboBrandt,1,0,1,465,0,465,0,0,0,0,56,5.30E-05,7.00E-06,0,0,1505,0,0.005761,Raushan4Labour
1263,DowgillHouse,1,0,1,637,0,637,0,0,0,0,56,5.30E-05,7.00E-06,0,0,1504,0,0.005761,townsendchris
1264,MrsJuneMarch,2,0,2,2670,0,2670,0,0,0,0,56,5.80E-05,1.10E-05,0,0,1503,0,0.011522,OlliePurkiss
1265,Simon_Seary,1,0,1,474,0,474,0,0,0,0,56,5.30E-05,7.00E-06,0,0,1502,0,0.005761,swwiltsgreens
1266,Mark_Spencer,1,17,18,11623,41083,52706,1,1,1,14.5,1,4.70E-05,0.002336,0.082466,0,1523,0.006536,0.005761,Royston_Smith
1267,ChrisPich,1,0,1,292,0,292,0,0,0,0,1,4.90E-05,0.005919,0,0,1522,0,0.009411,pauljholmes
1268,pwtrea,16,0,16,27394,0,27394,0,0,0,0,3,7.20E-05,0.075001,0,0,1521,0.004167,0.124221,CllrPope
1269,CardinalRegMD,1,0,1,113,0,113,0,0,0,0,1,4.90E-05,0.005919,0,0,1520,0,0.009411,EdmcRandal
1270,KnightzCode,1,0,1,1288,0,1288,0,0,0,0,1,4.90E-05,0.005919,0,0,1519,0,0.009411,SMcPartland
1271,karlmccartney,15,0,15,221378,0,221378,0,0,0,0,9,8.50E-05,0.069176,0,0,1518,0.004762,0.102438,danielrhamilton
1272,KevinBlackburn4,3,0,3,4165,0,4165,0,0,0,0,63,5.20E-05,0.006389,0,0,1517,0,0.020933,midroadpolitico
1273,gurumikew,1,0,1,674,0,674,0,0,0,0,1,4.90E-05,0.005919,0,0,1516,0,0.009411,benpolitics
1274,benmarshalluk,1,0,1,884,0,884,0,0,0,0,1,4.90E-05,0.005919,0,0,1515,0,0.009411,ToryPressMids
1275,kevina364,8,0,8,28661,0,28661,0,0,0,0,9,6.60E-05,0.026875,0,0,1514,0,0.058461,RobertFlello
1276,Nikki_newhouse,1,0,1,89,0,89,0,0,0,0,1,4.90E-05,0.005919,0,0,1513,0,0.009411,nullibdems
1277,s_allwoods,1,0,1,344,0,344,0,0,0,0,1,4.90E-05,0.005919,0,0,1512,0,0.009411,Kelmba
1278,OllertonRA,1,0,1,41,0,41,0,0,0,0,1,4.90E-05,0.005919,0,0,1511,0,0.009411,StreathamGreens
1279,Sherwood_Cons,1,0,1,2010,0,2010,0,0,0,0,1,4.90E-05,0.005919,0,0,1510,0,0.009411,CJRLawton
1280,CoolHandLukex3,1,0,1,345,0,345,0,0,0,0,1,4.90E-05,0.005919,0,0,1509,0,0.009411,QuentinTatton
1281,sheryllmurray,0,19,19,0,46425,46425,1,1,1,0,3,4.60E-05,0,0.078358,0,1540,0,0,GideonJAmos
1282,CFCyprus,6,0,6,3734,0,3734,0,0,0,0,3,5.60E-05,0.021222,0,0,1539,0.033333,0.038216,TewkesburyGP
1283,sea_cider,2,0,2,1506,0,1506,0,0,0,0,57,5.00E-05,0.006821,0,0,1538,0,0.011522,AndrewGant3
1284,MuleRetired,1,0,1,2127,0,2127,0,0,0,0,3,4.80E-05,0.005624,0,0,1537,0,0.005761,markhubandcots
1285,CFSriLanka,18,0,18,19976,0,19976,0,0,0,0,3,8.70E-05,0.055104,0,0,1536,0.003268,0.121459,MPritchardUK
1286,BullBreedForum,1,0,1,276,0,276,0,0,0,0,3,4.80E-05,0.005624,0,0,1535,0,0.005761,CarolineKolek
1287,CllrMussell,2,0,2,909,0,909,0,0,0,0,69,5.00E-05,0.00604,0,0,1534,0,0.021667,neil_parish
1288,Zappulla12,1,0,1,129,0,129,0,0,0,0,3,4.80E-05,0.005624,0,0,1533,0,0.005761,VoteGreenApril
1289,SueBeagley,1,0,1,386,0,386,0,0,0,0,3,4.80E-05,0.005624,0,0,1532,0,0.005761,Deborah4Torbay
1290,TeignTories,1,0,1,264,0,264,0,0,0,0,3,4.80E-05,0.005624,0,0,1531,0,0.005761,JayneKirkham4
1291,KikiDomingar843,2,0,2,524,0,524,0,0,0,0,3,4.90E-05,0.00683,0,0,1530,0,0.011522,GregClarkMP
1292,Roma4,1,0,1,10,0,10,0,0,0,0,3,4.80E-05,0.005624,0,0,1529,0,0.005761,RachelSadlerTW
1293,JajAndrewsjones,1,0,1,91,0,91,0,0,0,0,3,4.80E-05,0.005624,0,0,1528,0,0.005761,stuart4ntmayor
1294,EBlackwater2017,1,0,1,36,0,36,0,0,0,0,3,4.80E-05,0.005624,0,0,1527,0,0.005761,DavidSimpsonDUP
1295,CanvassingCats,2,0,2,2693,0,2693,0,0,0,0,57,5.10E-05,0.005695,0,0,1526,0,0.016553,markgrn4Hillgdn
1296,ToryVoter17,1,0,1,149,0,149,0,0,0,0,3,4.80E-05,0.005624,0,0,1525,0,0.005761,VincentLoUK
1297,FairFundingWoky,2,0,2,778,0,778,0,0,0,0,63,4.90E-05,0.011436,0,0,1524,0,0.011522,RosinaRobson
1298,jordslw,0,10,10,0,7180,7180,2,0.678571,0.763158,0,43,4.60E-05,0,0.000127,0,1556,0,0,Pirate_Lennon
1299,medwaypaul,4,10,14,5510,35758,41268,1,1,1,33,75,5.80E-05,8.20E-05,0.001215,0,1555,0.083333,0.056973,James_Bird_
1300,ThanetBlog,1,0,1,278,0,278,0,0,0,0,43,5.00E-05,9.00E-06,0,0,1547,0,0.005761,Valerie_VazMP
1301,FavLibDemPress,2,0,2,150,0,150,0,0,0,0,127,5.20E-05,0.000132,0,0,1546,0,0.011522,BryanMGLibDem
1302,ruthbrackstoneb,1,0,1,509,0,509,0,0,0,0,43,5.00E-05,9.00E-06,0,0,1545,0,0.005761,BobDhillon32
1303,fayzan,1,0,1,717,0,717,0,0,0,0,43,5.00E-05,9.00E-06,0,0,1544,0,0.005761,WaveneyGreens
1304,ThanetLibDems,1,0,1,479,0,479,0,0,0,0,43,5.00E-05,9.00E-06,0,0,1543,0,0.005761,angie4wealden
1305,Cantlibdem,2,0,2,1398,0,1398,0,0,0,0,127,5.20E-05,0.000132,0,0,1542,0,0.011522,DellMacefield
1306,LadyMirtazapine,1,0,1,1583,0,1583,0,0,0,0,43,5.00E-05,9.00E-06,0,0,1541,0,0.005761,friarparkward
1307,DanielMNorton,3,5,8,2092,11986,14078,1,1,1,15,5,6.20E-05,0.00011,0.000107,0,1561,0,0.017283,R_Plenderleith
1308,MorvernRennie,4,0,4,5810,0,5810,0,0,0,0,60,6.60E-05,8.40E-05,0,0,1560,0,0.039262,Lindsey4WNorth
1309,LibDemsBevHold,2,0,2,1357,0,1357,0,0,0,0,5,5.80E-05,0.00017,0,0,1559,0,0.022472,JohnPenroseNews
1310,periodwardrobe,2,0,2,8849,0,8849,0,0,0,0,5,6.00E-05,0.000137,0,0,1558,0,0.029772,tony4ww
1311,redfacedwarrior,1,0,1,826,0,826,0,0,0,0,5,5.70E-05,8.00E-06,0,0,1557,0,0.016711,BWLabour
1312,lucyvsalek,3,9,12,9763,35757,45520,2,0.736842,0.821429,34,22,5.30E-05,0.000307,0.000264,0,1575,0.022727,0.022356,aalancraig
1313,mysouthend,3,0,3,18014,0,18014,0,0,0,0,6,5.50E-05,0.00022,0,0,1574,0,0.029655,James4Woking
1314,rontindall4mp,3,5,8,282,6689,6971,1,1,1,24,22,5.50E-05,0.000212,5.00E-06,0,1573,0.035714,0.034728,Alibdem
1315,Lifelandlady,6,0,6,135361,0,135361,0,0,0,0,22,6.20E-05,0.000532,0,0,1567,0.033333,0.057083,stephenakearney
1316,dhindsahs,1,0,1,941,0,941,0,0,0,0,22,5.10E-05,1.90E-05,0,0,1566,0,0.018133,BeccyCooper4Lab
1317,natcphd,2,0,2,11615,0,11615,0,0,0,0,22,5.20E-05,0.000865,0,0,1565,0,0.023894,andrew4wrexham
1318,BarbAdams66,3,0,3,3757,0,3757,0,0,0,0,22,5.50E-05,0.000506,0,0,1564,0.166667,0.034728,WycombeLabour
1319,AdamDurera,1,0,1,2045,0,2045,0,0,0,0,22,5.10E-05,1.90E-05,0,0,1563,0,0.018133,WillJonesLD
1320,adotstan,2,0,2,1144,0,1144,0,0,0,0,75,5.50E-05,2.50E-05,0,0,1562,0,0.023894,Rhosmeirch
1321,danielbausor,1,0,1,3029,0,3029,0,0,0,0,57,4.70E-05,0.008437,0,0,520,0,0.017855,NickLovesYork
1322,NortonBaggie,1,0,1,548,0,548,0,0,0,0,57,4.70E-05,0.008437,0,0,519,0,0.017855,Grace_E_OKeeffe
1323,Watchingtheflow,8,0,8,13853,0,13853,0,0,0,0,62,5.90E-05,0.04015,0,0,518,0,0.074205,AirdrieShottsLP
1324,HampsteadTory,2,0,2,443,0,443,0,0,0,0,57,5.00E-05,0.008906,0,0,517,0,0.032297,LeoDochertyUK
1325,jeffjames49,1,0,1,211,0,211,0,0,0,0,57,4.70E-05,0.008437,0,0,516,0,0.017855,JohnFisher_1
1326,JohnMoylan01,1,0,1,6771,0,6771,0,0,0,0,57,4.70E-05,0.008437,0,0,515,0,0.017855,lauraknightly
1327,uncleporkie,6,0,6,6900,0,6900,0,0,0,0,37,6.40E-05,0.037898,0,0,514,0,0.050311,mikeweirsnp
1328,safelives_,9,0,9,126115,0,126115,0,0,0,0,57,8.70E-05,0.009163,0,0,510,0,0.087049,HywelPlaidCymru
1329,LNevilleRolfe,1,0,1,5262,0,5262,0,0,0,0,57,4.70E-05,0.008437,0,0,509,0,0.017855,TonyHar57558301
1330,JOHNBEDFORD2,2,0,2,18,0,18,0,0,0,0,57,5.00E-05,0.008791,0,0,486,0.5,0.030936,Arran_Rangi
1331,WestMidsCWO,4,0,4,1109,0,1109,0,0,0,0,3,5.60E-05,0.015544,0,0,508,0,0.035138,NicolaJTurner
1332,joannetallis,1,0,1,155,0,155,0,0,0,0,57,4.70E-05,0.008437,0,0,507,0,0.017855,JohnShawLibDem
1333,hbbtruth,1,0,1,1182,0,1182,0,0,0,0,57,4.70E-05,0.008437,0,0,506,0,0.017855,alan_h_stone
1334,saharhas,1,0,1,3060,0,3060,0,0,0,0,57,4.70E-05,0.008437,0,0,505,0,0.017855,joerayment91
1335,SIRSINT,15,0,15,6089,0,6089,0,0,0,0,3,7.40E-05,0.046066,0,0,504,0,0.122209,BromleyGreens
1336,geellis87,1,0,1,26,0,26,0,0,0,0,57,4.70E-05,0.008437,0,0,503,0,0.017855,cllrmairead
1337,MsCarolHScott,1,0,1,318,0,318,0,0,0,0,57,4.70E-05,0.008437,0,0,502,0,0.017855,johnfinucane
1338,BrianColeman251,3,0,3,3825,0,3825,0,0,0,0,127,5.00E-05,0.015874,0,0,501,0,0.029377,MartinMcAuley
1339,Geetagurumurthy,1,0,1,2131,0,2131,0,0,0,0,57,4.70E-05,0.008437,0,0,500,0,0.017855,samnel84
1340,Pete_Male,1,0,1,241,0,241,0,0,0,0,57,4.70E-05,0.008437,0,0,499,0,0.017855,Siobhan_Baillie
1341,nbp10000,1,0,1,548,0,548,0,0,0,0,57,4.70E-05,0.008437,0,0,498,0,0.017855,JohannaBoal
1342,PeterOuld,1,0,1,5278,0,5278,0,0,0,0,57,4.70E-05,0.008437,0,0,497,0,0.017855,Jerry4MP
1343,PhilipYates,1,0,1,249,0,249,0,0,0,0,57,4.70E-05,0.008437,0,0,496,0,0.017855,Reena_Ranger
1344,dsmitheconomics,1,0,1,33282,0,33282,0,0,0,0,57,4.70E-05,0.008437,0,0,495,0,0.017855,ar_browning
1345,SandwellTories,5,0,5,13383,0,13383,0,0,0,0,3,5.70E-05,0.021488,0,0,494,0,0.069911,Sophie4SellyOak
1346,EddieHughes4WN,1,16,17,2688,25276,27964,1,1,1,70,49,4.70E-05,0.008437,0.004928,0,493,0.007353,0.017855,davidgoss
1347,cjanehearn,4,0,4,1093,0,1093,0,0,0,0,72,5.40E-05,0.017393,0,0,477,0,0.051537,vickibrowningbg
1348,Durham_Hens,1,0,1,4144,0,4144,0,0,0,0,57,4.70E-05,0.008437,0,0,476,0,0.017855,aheartforchange
1349,colinwillman,1,0,1,966,0,966,0,0,0,0,57,4.70E-05,0.008437,0,0,475,0,0.017855,alasdairkeddie
1350,jerryhayes1,1,0,1,5638,0,5638,0,0,0,0,57,4.70E-05,0.008437,0,0,474,0,0.017855,RightsReviewer
1351,RichG_star,1,0,1,1003,0,1003,0,0,0,0,57,4.70E-05,0.008437,0,0,472,0,0.017855,ShakaLish
1352,CllrNRichards,1,0,1,197,0,197,0,0,0,0,57,4.70E-05,0.008437,0,0,471,0,0.017855,Janicemarian7
