screen_name,RT_pos,RT_neg,negative,positive,device_count_10,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta_10,time_delta,follower,friends,eleted,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity-100,Eccentricity,closnesscentrality-100,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality-100,betweenesscentrality,modularity_class,pageranks,Authority,Hub,componentnumber,strongcompnum,clustering,eigencentrality,eigencentrality-1000
Peter4MP,0.463874399,0.536125601,0.333673567,0.666326433,40,4,0.574468085,4,0.954526674,81,108.9007092,39.71631206,1780,196.632116,5600,2.5,0.25,93,135,0,1,0,1,20,0,20,0,0,0,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1172,0,0.005761,5.761
KevinBarronMP,0.383592334,0.616407666,0.148258753,0.851741247,40,4,4.8767507,544,22.07420494,3482,124.9271709,77.67647059,18542,821.8216616,55461,8.52734923,0.852734923,3362,290,0,1,0,1,798,0,798,0,0,0,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1171,0,0.005761,5.761
claire4rugby,0.74250177,0.25749823,0.121332695,0.878667305,40,4,0.088091354,12,0.786554079,54,128.7389886,392.0652529,36155,2336.801817,240336,11.76470588,1.176470588,457,331,0,1,0,1,23421,0,23421,0,0,0,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1170,0,0.005761,5.761
chrisclarkcpfc,0.101451702,0.898548298,0.248362059,0.751637941,40,4,0.669112252,30,1.972624388,912,117.6456346,518.5062362,150383,6021.553898,706724,5.35242291,0.535242291,1494,3096,0,1,0,1,56,0,56,0,0,0,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1169,0,0.005761,5.761
JackPCarrington,0.357006185,0.642993815,0.321418036,0.678581964,40,4,0.274509804,5,0.794057127,14,129.5294118,9.490196078,173,30.1846426,484,145.2,14.52,102,388,0,1,0,1,785,0,785,0,0,0,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1168,0,0.005761,5.761
ClapcoteS,0.155716196,0.844283804,0.11539299,0.88460701,40,4,7.182692308,67,9.918673553,747,126.4711538,334.6153846,6764,1129.550398,34800,24.36893204,2.436893204,256,266,0,7,0,7,10380,0,10380,0,0,0,0,0,0,0,75,6.00E-05,0.000641,0,0,85,0,0.051277,51.277
daniel4shrews,0.411161585,0.588838415,0.619838134,0.380161866,40,4,0.116438356,3,0.43020024,17,119.1438356,416.5136986,11716,1512.69262,60811,47.24137931,4.724137931,27,88,0,1,0,1,630,0,630,0,0,0,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1167,0,0.005761,5.761
MicalmusRolfe,0.160830294,0.839169706,0.333673567,0.666326433,40,4,0.816793893,12,2.029558395,107,109.259542,945.8778626,67256,6065.994696,123910,26.46153846,2.646153846,488,668,0,1,0,1,673,0,673,0,0,0,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1166,0,0.005761,5.761
Mad_Mike_Young,0.832877027,0.167122973,0.354283393,0.645716607,40,4,1.4,8,1.925270544,21,76.6,0.733333333,4,1.123486636,11,34.28571429,3.428571429,78,35,0,3,0,3,6468,0,6468,0,0,0,0,0,0,0,85,5.60E-05,6.90E-05,0,0,1165,0,0.017283,17.283
lincsgreenparty,0.149833777,0.850166223,0.03689719,0.96310281,40,4,0.568458781,77,3.323449021,793,131.7784946,224.855914,14851,948.8878455,313674,5.10043042,0.510043042,1372,313,0,10,0,10,165544,0,165544,0,0,0,0,0,0,0,4,8.10E-05,0.008492,0,0,1164,0,0.061261,61.261
VoteGreenHarman,0.589309532,0.410690468,0.171999661,0.828000339,40,4,0.764705882,6,1.201930397,104,108.7205882,323.0073529,22991,2026.298344,43929,2.07407407,0.207407407,52,30,0,1,0,1,1038,0,1038,0,0,0,0,0,0,0,4,4.90E-05,5.70E-05,0,0,1163,0,0.005761,5.761
simonsaggers,0.415332797,0.584667203,0.617314609,0.382685391,40,4,1.090909091,8,1.67628081,72,110.5151515,5.787878788,179,22.34408277,382,110.4615385,11.04615385,730,1399,0,19,0,19,36985,0,36985,0,0,0,0,0,0,0,85,0.000101,0.001393,0,0,1162,0,0.1407,140.7
MartenKats,0.568208063,0.431791937,0.188646494,0.811353506,40,4,0.902970297,51,3.428548041,456,117.4970297,467.6594059,44767,2726.256097,236168,1.66666667,0.166666667,1027,456,0,0,19,19,0,65270,65270,200,2,69.3878,0.693878,0.779412,0,0,63,4.60E-05,0,0.094227,0,1203,0.002924,0,0
LNethsingha,0.307732964,0.692267036,0.170332356,0.829667644,40,4,0.640077821,20,2.03969098,329,124.1128405,736.8891051,104701,5606.944193,378761,0.76023392,0.076023392,1044,457,0,1,0,1,1508,0,1508,0,0,0,0,0,0,0,63,4.80E-05,0.006763,0,0,1202,0,0.005761,5.761
chrisj_brown,0.114019638,0.885980362,0.029109904,0.970890096,40,4,0.822580645,11,2.181477699,51,126.7419355,274.483871,6158,908.7328424,17018,110.6557377,11.06557377,200,182,0,1,0,1,1373,0,1373,0,0,0,0,0,0,0,63,4.80E-05,0.006763,0,0,1201,0,0.005761,5.761
AndrewAAD,0.162311817,0.837688183,0.019012923,0.980987077,40,4,0.137931034,8,0.745444615,24,116.4252874,562.9597701,23987,2097.392991,97955,41.38728324,4.138728324,63,81,0,1,0,1,298,0,298,0,0,0,0,0,0,0,63,4.80E-05,0.006763,0,0,1200,0,0.005761,5.761
pdehoest,0.11511477,0.88488523,0.181427623,0.818572377,40,4,0.727272727,16,1.464773424,248,120.9442815,644.9853372,105066,6252.887557,219940,20.94117647,2.094117647,132,92,0,1,0,1,5855,0,5855,0,0,0,0,0,0,0,63,4.80E-05,0.006763,0,0,1199,0,0.005761,5.761
trussliz,0.903585813,0.096414187,0.211031566,0.788968434,40,4,8.773925104,426,26.09547577,6326,121.7170596,31.03606103,835,75.14052542,22377,10.04166667,1.004166667,5000,1253,0,1,0,1,4896,0,4896,0,0,0,0,0,0,0,63,4.80E-05,0.006763,0,0,1198,0,0.005761,5.761
libdemdaisy,0.739832064,0.260167936,0.242562419,0.757437581,40,4,1.429538462,128,6.061133794,2323,109.2615385,34.54707692,6349,258.6529158,56139,4.48891626,0.448891626,4431,3027,0,41,0,41,23550,0,23550,0,0,0,0,0,0,0,3,0.000124,0.218791,0,0,511,0.001829,0.323986,323.986
JackEEaston,0.085599461,0.914400539,0.114658566,0.885341434,40,4,0.604316547,7,1.103419831,84,118.8848921,2.726618705,171,14.66057492,379,50.2173913,5.02173913,107,61,0,1,0,1,1604,0,1604,0,0,0,0,0,0,0,63,4.80E-05,0.006763,0,0,1197,0,0.005761,5.761
jacksonngUK,0.863449613,0.136550387,0.089926504,0.910073496,40,4,0.446753247,36,2.302544297,172,128.5324675,365.4,52545,2771.112642,140679,18.828125,1.8828125,1369,1003,0,31,0,31,463470,0,463470,0,0,0,0,0,0,0,63,0.000122,0.093322,0,0,1196,0.001075,0.226128,226.128
JessNorthey,0.017364368,0.982635632,0.331578255,0.668421745,40,4,1.146341463,11,2.571522996,47,121.2926829,68.85365854,804,164.0601557,2823,178,17.8,136,81,0,1,0,1,1109,0,1109,0,0,0,0,0,0,0,63,4.80E-05,0.006763,0,0,1195,0,0.005761,5.761
BoudicaM,0.074012663,0.925987337,0.142864012,0.857135988,40,4,0.20754717,4,0.654692512,11,93.9245283,69.13207547,2314,346.2146263,3664,133.6538462,13.36538462,88,58,0,1,0,1,126,0,126,0,0,0,0,0,0,0,63,4.80E-05,0.006763,0,0,1194,0,0.005761,5.761
ACunninghamMP,0.306007993,0.693992007,0.329123534,0.670876466,40,4,1.974489796,73,6.827642065,1548,130.9528061,292.8660714,18814,1078.344506,229607,1.14942529,0.114942529,5000,924,0,2,0,2,750,0,750,0,0,0,0,0,0,0,64,5.00E-05,0.012812,0,0,1193,0,0.011522,11.522
DaveTheBrief,0.477276607,0.522723393,0.704089481,0.295910519,40,4,2.297822706,487,14.88101941,5910,113.0206065,313.3837481,108908,2891.824003,806023,1.69194866,0.169194866,917,1494,0,17,0,17,101127,0,101127,0,0,0,0,0,0,0,7,8.70E-05,0.034965,0,0,1191,0,0.106661,106.661
PaulWilliamsMP,0.109762809,0.890237191,0.498438096,0.501561904,40,4,7.344262295,107,13.86060807,1344,117.5027322,154.6994536,26174,1929.00256,28310,37.91208791,3.791208791,5000,1223,0,1,0,1,576,0,576,0,0,0,0,0,0,0,63,4.80E-05,0.006763,0,0,1190,0,0.005761,5.761
Andi_Mohr,0.256183329,0.743816671,0.455827718,0.544172282,40,4,0.347988077,29,1.328493642,467,120.9456036,1017.806259,97594,5674.351426,1365896,1.82699478,0.182699478,457,669,0,5,17,22,36003,62203,98206,100,1,100,1,1,5950,59.5,3,5.20E-05,0.023264,0.070288,0,1189,0.057143,0.054167,54.167
ClaireHiscott,0.024468998,0.975531002,0.212835931,0.787164069,40,4,0.635416667,54,2.377497773,610,127.5270833,38.28541667,5809,244.1433958,36754,7.53910323,0.753910323,1340,777,0,6,0,6,10332,0,10332,0,0,0,0,0,0,0,124,5.80E-05,0.016814,0,0,1176,0,0.045516,45.516
SLunnon1,0.238230501,0.761769499,0.302559342,0.697440658,40,4,0.593175853,65,2.379065663,904,125.1423885,146.4796588,22587,1041.313317,223235,4.78660538,0.478660538,790,494,0,1,0,1,300,0,300,0,0,0,0,0,0,0,63,4.80E-05,0.006763,0,0,1175,0,0.005761,5.761
theresecoffey,0.045163218,0.954836782,0.118273891,0.881726109,40,4,3.392676768,201,10.71396224,2687,115.6691919,232.2058081,49673,2112.008906,183907,2.37673831,0.237673831,5000,517,0,2,28,30,1735,71966,73701,100,1,100,1,1,2600,26,39,5.20E-05,3.00E-06,0.000814,0,1230,0.035714,0.021667,21.667
RobPocock1,0.522527054,0.477472946,0.038645772,0.961354228,40,4,1.110303831,91,3.388396087,1681,118.2906209,76.88309115,24408,1056.91713,116401,4.8182419,0.48182419,1312,45,0,1,0,1,1202,0,1202,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1229,0,0.015906,15.906
greenclairejp,0.15924234,0.84075766,0.304011343,0.695988657,40,4,0.194508009,15,0.908221814,85,119.2448513,189.1441648,18722,1210.38615,82656,0.71100917,0.071100917,150,295,0,3,0,3,6684,0,6684,0,0,0,0,0,0,0,39,5.50E-05,0.000144,0,0,1228,0,0.03615,36.15
DansBoucher,0.082016507,0.917983493,0.175399577,0.824600423,40,4,0.371287129,7,1.022406076,150,128.3985149,77.48019802,9858,589.6232705,31302,17.86600496,1.786600496,356,387,0,2,0,2,2409,0,2409,0,0,0,0,0,0,0,39,5.00E-05,0.000663,0,0,1227,0,0.021667,21.667
MikeEOCarroll,0.659443053,0.340556947,0.129068434,0.870931566,40,4,1.690789474,111,9.640398518,257,125.4671053,129.125,3796,500.9135774,19627,14.63576159,1.463576159,64,129,0,1,0,1,1310,0,1310,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1226,0,0.015906,15.906
SamJRushworth,0.439226294,0.560773706,0.177256862,0.822743138,40,4,0.911945813,28,2.341056803,1481,120.395936,527.5689655,440270,11204.09097,856772,1.94701171,0.194701171,1772,858,0,2,0,2,2840,0,2840,0,0,0,0,0,0,0,39,5.40E-05,8.80E-05,0,0,1225,0,0.037689,37.689
TauntonGreens,0.167961829,0.832038171,0.246689475,0.753310525,40,4,0.53100159,26,1.919958544,334,119.7599364,161.1653418,13026,804.3411002,101373,11.59235669,1.159235669,1482,1104,0,2,0,2,3010,0,3010,0,0,0,0,0,0,0,39,5.60E-05,5.90E-05,0,0,1224,0,0.021667,21.667
BrianMead4MP,0.389204936,0.610795064,0.599903549,0.400096451,40,4,0.1,2,0.351188458,6,131.8333333,1933.9,18055,3385.40285,116034,4.57627119,0.457627119,43,70,0,1,0,1,13547,0,13547,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1223,0,0.015906,15.906
DrRosena,0.174614767,0.825385233,0.069876758,0.930123242,40,4,27.63103448,2419,127.1514508,16026,128.9086207,217.012069,31021,1916.222213,125867,1.41623489,0.141623489,5000,4322,0,10,0,10,17268,0,17268,0,0,0,0,0,0,0,39,8.10E-05,0.000649,0,0,1222,0.011111,0.0852,85.2
DanWatkins,0.236707752,0.763292248,0.096933706,0.903066294,40,4,3.692832765,95,7.228322883,8656,117.274744,34.12627986,7560,315.1884821,79992,2.58642766,0.258642766,3242,1079,0,1,0,1,321,0,321,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1220,0,0.015906,15.906
NickTorfaenMP,0.010870151,0.989129849,0.436152516,0.563847484,40,4,3.702230844,163,8.896025381,7634,113.4689622,57.33802134,18684,725.8117104,118231,2.64919942,0.264919942,5000,3710,0,1,0,1,1389,0,1389,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1219,0,0.015906,15.906
SNewtonUK,0.051918079,0.948081921,0.023086569,0.976913431,40,4,0.850767085,21,2.031492666,610,126.2970711,17.11297071,1048,84.63024713,12270,9.91620112,0.991620112,5000,1402,0,1,0,1,45,0,45,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1218,0,0.015906,15.906
tbisdee,0.095326097,0.904673903,0.025041215,0.974958785,40,4,0.23,4,0.63015871,23,116.15,4206.39,208670,21984.28818,420639,70.60606061,7.060606061,83,226,0,1,0,1,181,0,181,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1217,0,0.015906,15.906
CllrNickVarley,0.358437617,0.641562383,0.381188898,0.618811102,40,4,0.9566787,413,12.74499692,1060,115.4530686,166.4431408,40112,1634.292531,184419,6.17886179,0.617886179,371,587,0,3,0,3,11574,0,11574,0,0,0,0,0,0,0,39,5.50E-05,0.000841,0,0,1216,0,0.027428,27.428
ThyPirateDave,0.365614437,0.634385563,0.489792093,0.510207907,40,4,0.935483871,38,2.421149872,1160,111.1653226,54.12822581,35531,1240.021713,67119,1.23486683,0.123486683,530,586,0,5,0,5,6043,0,6043,0,0,0,0,0,0,0,39,5.80E-05,0.000216,0,0,1215,0,0.03895,38.95
GreenPartyAJ,0.193141859,0.806858141,0.590244001,0.409755999,40,4,0.62601626,11,1.664543561,154,128.1422764,49.28861789,4873,343.1105235,12125,13.55102041,1.355102041,134,215,0,3,0,3,40134,0,40134,0,0,0,0,0,0,0,39,9.00E-05,9.80E-05,0,0,1214,0,0.031078,31.078
AnthonyMangnal1,0.024130881,0.975869119,0.241540136,0.758459864,40,4,1.275862069,11,2.405404142,37,125.2758621,27.68965517,662,120.2879028,803,10.71428571,1.071428571,305,628,0,1,0,1,2587,0,2587,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1213,0,0.015906,15.906
FaisalRashid6,0.042038587,0.957961413,0.14516774,0.85483226,40,4,1.019590383,21,1.846169776,1145,99.70881567,4.626001781,851,35.78083232,5195,6.47950089,0.647950089,2925,693,0,1,0,1,1287,0,1287,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1212,0,0.015906,15.906
GrahamEvans,0.32135855,0.67864145,0.128872261,0.871127739,40,4,0.805477245,47,2.741445561,2000,126.4929521,377.2420459,218526,5495.803005,936692,1.51490733,0.151490733,5000,2477,0,1,0,1,3136,0,3136,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1210,0,0.015906,15.906
PeterBoneUK,0.024768465,0.975231535,0.53484935,0.46515065,40,4,4.727799228,462,27.66458714,2449,124.8262548,45.85135135,3460,175.6427884,23751,14.06189555,1.406189555,5000,148,0,1,0,1,1,0,1,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1209,0,0.015906,15.906
wellsmp,0.590676846,0.409323154,0.408465008,0.591534992,40,4,0.417624521,17,1.267753507,109,133.2681992,111.210728,4726,513.6875156,29026,27.76923077,2.776923077,221,409,0,1,0,1,1442,0,1442,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1207,0,0.015906,15.906
JohnHealey_MP,0.234594632,0.765405368,0.084318369,0.915681631,40,4,11.14812332,915,41.9095658,16633,124.9081769,35.41689008,1983,129.3678606,52842,4.88933602,0.488933602,5000,221,0,1,0,1,2255,0,2255,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1206,0,0.015906,15.906
FloClucas,0.173021528,0.826978472,0.45943178,0.54056822,40,4,0.64091197,75,2.936675675,1012,107.0620646,848.1032299,207535,7455.154753,1339155,0.77313054,0.077313054,352,99,0,1,0,1,1059,0,1059,0,0,0,0,0,0,0,39,4.80E-05,5.80E-05,0,0,1205,0,0.015906,15.906
AlexWilliams175,0.027185692,0.972814308,0.059238978,0.940761022,40,4,1.222303207,68,3.665416097,1677,116.1690962,27.82434402,4988,191.2721617,38175,5.31728665,0.531728665,2840,3091,0,2,0,2,2532,0,2532,0,0,0,0,0,0,0,39,5.10E-05,9.80E-05,0,0,1204,0,0.028967,28.967
JoHayesLibDem,0.167251155,0.832748845,0.027519963,0.972480037,40,4,1.192640693,57,4.094620845,1102,112.3917749,677.3365801,227795,9113.253973,625859,1.74431203,0.174431203,1894,1173,0,0,18,18,0,70467,70467,200,2,71.4286,0.714286,0.8,0,0,63,4.60E-05,0,0.066195,0,1260,0.003268,0,0
amybertaut,0.122435083,0.877564917,0.071795725,0.928204275,40,4,0.344155844,26,1.542026647,371,121.1252319,2673.14564,410286,17773.12696,2881651,6.74094708,0.674094708,799,2908,0,2,0,2,2294,0,2294,0,0,0,0,0,0,0,63,4.90E-05,0.005052,0,0,1259,0,0.011522,11.522
ClarkVasey,0.056702752,0.943297248,0.057461855,0.942538145,40,4,0.487664474,33,1.839759836,593,131.625,128.4416118,17242,621.5614555,156185,5.87654321,0.587654321,341,138,0,1,0,1,38,0,38,0,0,0,0,0,0,0,63,4.80E-05,0.004751,0,0,1258,0,0.005761,5.761
hazel_thorpe,0.189188747,0.810811253,0.090022265,0.909977735,40,4,0.078651685,8,0.438088508,133,127.4748669,290.4967475,72481,2320.875592,491230,0.61538462,0.061538462,734,728,0,2,0,2,1050,0,1050,0,0,0,0,0,0,0,63,4.90E-05,0.005283,0,0,1257,0,0.011522,11.522
stevekguy,0.440630514,0.559369486,0.162714824,0.837285176,40,4,0.719298246,32,3.138635227,82,110.877193,546.5263158,38054,3580.571897,62304,10.26548673,1.026548673,469,1849,0,2,13,15,56604,27024,83628,100,1,100,1,1,2500,25,63,4.90E-05,0.006834,0.065621,0,1256,0.004762,0.011522,11.522
BWallaceMP,0.191741955,0.808258045,0.562232879,0.437767121,40,4,1.616099071,491,17.03572368,1566,119.2249742,311.8421053,49235,2463.522808,302175,6.93181818,0.693181818,4442,262,0,1,0,1,343,0,343,0,0,0,0,0,0,0,63,4.80E-05,0.004751,0,0,1243,0,0.005761,5.761
jamesblanchard,0.010870151,0.989129849,0.187427984,0.812572016,40,4,2.540772532,89,8.885505065,592,113.806867,21.84978541,3734,245.4753097,5091,30.47413793,3.047413793,805,705,0,1,0,1,560,0,560,0,0,0,0,0,0,0,63,4.80E-05,0.004751,0,0,1241,0,0.005761,5.761
bennison_andrew,0.171604599,0.828395401,0.006171075,0.993828925,30,3,1.189189189,13,2.93015854,44,103.2702703,1.513513514,21,3.651150294,56,159.1666667,15.91666667,47,78,0,1,0,1,12550,0,12550,0,0,0,0,0,0,0,63,4.80E-05,0.004751,0,0,1240,0,0.005761,5.761
GutoAberconwy,0.267237023,0.732762977,0.187717885,0.812282115,30,3,0.069277108,7,0.463767399,23,120.4668675,42.63554217,11205,616.2505722,14155,9.66767372,0.966767372,1531,41,0,4,0,4,23080,0,23080,0,0,0,0,0,0,0,63,5.30E-05,0.008504,0,0,1239,0,0.028117,28.117
NHA_Banbury,0.298089798,0.701910202,0.096955879,0.903044121,30,3,0.36894658,51,2.364273579,739,124.1817274,228.2421368,34036,1491.759778,457169,3.63136863,0.363136863,787,1472,0,1,0,1,5898,0,5898,0,0,0,0,0,0,0,63,4.80E-05,0.004751,0,0,1238,0,0.005761,5.761
_Chris_Coghlan,0.216224033,0.783775967,0.309392876,0.690607124,30,3,0.993939394,12,2.067048752,164,117.2848485,38.3030303,2153,232.2866156,6320,42.19512195,4.219512195,3613,2885,0,1,0,1,1173,0,1173,0,0,0,0,0,0,0,63,4.80E-05,0.004751,0,0,1237,0,0.005761,5.761
LoisDavisGreen,0.057092622,0.942907378,0.115279044,0.884720956,30,3,1.261538462,5,1.480924068,82,129.2615385,61.41538462,1051,165.1783085,3992,4.375,0.4375,134,125,0,2,0,2,256,0,256,0,0,0,0,0,0,0,63,4.90E-05,0.011028,0,0,1236,0,0.011522,11.522
JaneEllison,0.033392408,0.966607592,0.348761142,0.651238858,30,3,3.134361233,185,9.662852249,5692,135.1046256,215.751652,75241,2297.295771,391805,4.01101928,0.401101928,5000,545,0,1,0,1,193,0,193,0,0,0,0,0,0,0,63,4.80E-05,0.004751,0,0,1235,0,0.005761,5.761
_jamesenglish,0.033989538,0.966010462,0.132356896,0.867643104,30,3,2.555555556,13,3.556249932,115,136.5333333,117.4,2173,378.3635172,5283,165.4545455,16.54545455,196,167,0,2,0,2,3295,0,3295,0,0,0,0,0,0,0,3,5.00E-05,0.012164,0,0,1234,0,0.018822,18.822
BedfordVann,0.017052199,0.982947801,0.124765531,0.875234469,30,3,0.40981241,29,1.665777516,852,118.6854257,521.8677249,338548,8807.243207,1084963,2.92107796,0.292107796,1908,1728,0,1,0,1,1012,0,1012,0,0,0,0,0,0,0,63,4.80E-05,0.004751,0,0,1233,0,0.005761,5.761
ClareBaileyGPNI,0.14188697,0.85811303,0.029495959,0.970504041,30,3,4.678207739,537,25.16799591,6891,114.6340801,32.69721656,12472,430.5512397,48163,0.83559783,0.083559783,5000,2216,0,3,0,3,102,0,102,0,0,0,0,0,0,0,3,5.10E-05,0.011494,0,0,1231,0,0.024093,24.093
coyleneil,0.214257184,0.785742816,0.049220204,0.950779796,30,3,9.112021858,431,28.94640833,6670,129.1775956,46.67896175,2772,222.9404144,34169,0.86183311,0.086183311,5000,3659,0,0,3,3,0,12025,12025,100,1,100,1,1,0,0,104,4.60E-05,0,0.000238,0,1263,0,0,0
Bayliss4BB,0.064338477,0.935661523,0.189432359,0.810567641,30,3,1.483253589,39,3.371844715,310,114.3014354,81.72727273,9895,739.653939,17081,1.68269231,0.168269231,233,313,0,1,0,1,1296,0,1296,0,0,0,0,0,0,0,104,5.90E-05,1.70E-05,0,0,1262,0,0.005761,5.761
sweetjayne,0.343247817,0.656752183,0.193747848,0.806252152,30,3,0.754098361,30,2.881004707,92,121.3770492,1090.54918,51812,6122.96917,133047,3.05785124,0.305785124,132,129,0,1,0,1,4619,0,4619,0,0,0,0,0,0,0,104,5.90E-05,1.70E-05,0,0,1261,0,0.005761,5.761
SquireCaroline,0.252464728,0.747535272,0.083451899,0.916548101,30,3,1.595348837,20,3.217535782,343,125.7069767,80.74418605,5347,419.1637352,17360,1.82242991,0.182242991,714,976,0,0,8,8,0,233865,233865,100,1,100,1,1,0,0,1,4.60E-05,0,0.001896,0,1271,0,0,0
JackDromeyMP,0.32143951,0.67856049,0.029749935,0.970250065,30,3,10.92998586,637,31.7919117,15455,133.4476662,737.3670438,852020,22689.21607,1042637,2.60438783,0.260438783,5000,3446,0,1,0,1,793,0,793,0,0,0,0,0,0,0,1,5.10E-05,0.000136,0,0,1270,0,0.005761,5.761
KefentseDennis,0.043906227,0.956093773,0.087752897,0.912247103,30,3,0.30620985,11,0.989464839,143,111.8201285,526.9186296,98818,5332.846431,246071,10.70815451,1.070815451,338,623,0,1,0,1,79,0,79,0,0,0,0,0,0,0,1,5.10E-05,0.000136,0,0,1269,0,0.005761,5.761
HelenGoodmanMP,0.3791663,0.6208337,0.178929862,0.821070138,30,3,2.313157895,792,29.05365881,1758,119.55,810.3223684,227802,9411.764882,615845,1.84453228,0.184453228,5000,1434,0,2,0,2,285407,0,285407,0,0,0,0,0,0,0,1,5.30E-05,0.000832,0,0,1268,0,0.011522,11.522
mozdog94,0.282169773,0.717830227,0.325491307,0.674508693,30,3,0.647737356,27,1.984668774,730,92.46761313,3922.462289,3622875,108046.1185,4420615,6.35879218,0.635879218,566,627,0,1,0,1,572,0,572,0,0,0,0,0,0,0,1,5.10E-05,0.000136,0,0,1267,0,0.005761,5.761
PaulWhiteB43,0.015809954,0.984190046,0.20824983,0.79175017,30,3,0.035310734,4,0.249624666,25,101.6144068,99.38135593,21458,1086.011271,70362,10.31117397,1.031117397,2012,1201,0,1,0,1,769,0,769,0,0,0,0,0,0,0,1,5.10E-05,0.000136,0,0,1266,0,0.005761,5.761
peterfor2017,0.631618747,0.368381253,0.033608022,0.966391978,30,3,0.41,8,1.273538378,41,121.21,380.92,10532,1277.784651,38092,69.7979798,6.97979798,646,703,0,2,0,2,6975,0,6975,0,0,0,0,0,0,0,75,5.20E-05,0.000864,0,0,1265,0,0.011522,11.522
Tom_Smith26,0.202187701,0.797812299,0.07695514,0.92304486,30,3,1.256124722,44,3.227645634,564,109.1291759,810.9933185,256958,12164.14383,364136,16.22767857,1.622767857,620,291,0,1,0,1,4067,0,4067,0,0,0,0,0,0,0,1,5.10E-05,0.000136,0,0,1264,0,0.005761,5.761
LizTwistMP,0.912531886,0.087468114,0.030205299,0.969794701,30,3,1.272727273,16,3.233093343,70,126.1272727,218.9454545,2798,456.4765221,12042,7.59259259,0.759259259,1456,435,0,0,14,14,0,8044,8044,200,2,81.8182,0.818182,0.888889,0,0,137,4.60E-05,0,0.007407,0,1289,0.005495,0,0
DawnFurness,0.088990281,0.911009719,0.188514957,0.811485043,30,3,0.204545455,4,0.659874143,9,109.0909091,347.7045455,8618,1328.72486,15299,130.2325581,13.02325581,659,478,0,4,0,4,95,0,95,0,0,0,0,0,0,0,137,6.40E-05,0.000635,0,0,1275,0.083333,0.031767,31.767
RossShippy,0.130072123,0.869927877,0.153237664,0.846762336,30,3,0.932603201,47,3.251674218,1107,124.4844145,57.210615,9437,340.6512462,67909,5.44688027,0.544688027,730,913,0,1,0,1,30,0,30,0,0,0,0,0,0,0,137,4.90E-05,0.000532,0,0,1288,0,0.005761,5.761
DavidCrausby,0.234072758,0.765927242,0.209937322,0.790062678,30,3,0.910994764,59,3.47954901,348,119.4895288,124.565445,21872,1199.683477,47584,2.5984252,0.25984252,4429,381,0,1,0,1,1197,0,1197,0,0,0,0,0,0,0,137,4.90E-05,0.000532,0,0,1287,0,0.005761,5.761
Peter_Dowd,0.767684695,0.232315305,0.26780781,0.73219219,30,3,5.548329356,1734,43.33126469,9299,123.8472554,210.4289976,42976,1881.005499,352679,4.34626866,0.434626866,5000,614,0,1,0,1,552,0,552,0,0,0,0,0,0,0,137,4.90E-05,0.000532,0,0,1286,0,0.005761,5.761
green_vp,0.259316971,0.740683029,0.072146892,0.927853108,30,3,0.416356877,5,0.807419198,112,115.2193309,11.35315985,646,66.34503284,3054,27.1641791,2.71641791,244,477,0,1,0,1,5,0,5,0,0,0,0,0,0,0,137,4.90E-05,0.000532,0,0,1285,0,0.005761,5.761
